task_id,representation,dsl_design,replicate,model,model_revision,temperature,seed,artifact_hash,parse_success,compile_success,runtime_success,unsupported,support_status,hidden_traces_tested,positive_traces,negative_traces,false_accepts,false_rejects,total_mismatches,first_attempt_correct,failure_category,failure_detail,exact_equivalence_checked,exact_equivalence_result,system_prompt_hash,user_prompt_hash,response_hash
audit_02,a1,,2,llama3.2:3b,a80c4f17acd5,0.7,20262102,245847afabaeefc26fec431d48bb1563dbfe146c81544c54178b728578167421,True,True,True,False,attempted,4500,1787,2713,2713,0,2713,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f3a5b196c9be48ce6d678e3688b5d0c8571eb00dc596cd931b7bd07399e0d3b0,8931454dab376ab8c7dfba3c10e836a8b9d81b270f7f7d70f218d2f6760aabc6
audit_02,a1,,3,llama3.2:3b,a80c4f17acd5,0.7,20262103,2a2c6be1df3058def260f5b2f5cabc3a8ed3a8c6f030cf35d22463cd2c969f16,True,True,True,False,attempted,4500,1787,2713,1416,889,2305,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f3a5b196c9be48ce6d678e3688b5d0c8571eb00dc596cd931b7bd07399e0d3b0,ace51b4690bcc2e004caa0a41a75e873e2baabd395a5f863841f6363a148f96f
audit_02,a1,,4,llama3.2:3b,a80c4f17acd5,0.7,20262104,25c836396672f896effcffa0133291159ebca324908428fc23068e79bb14c5fd,True,True,True,False,attempted,4500,1787,2713,2623,0,2623,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f3a5b196c9be48ce6d678e3688b5d0c8571eb00dc596cd931b7bd07399e0d3b0,b9f4bccd4e3ca119241a132c90bc252d8365dad4f5cfd7c0f1ec93624ae39f6b
audit_02,a1,,5,llama3.2:3b,a80c4f17acd5,0.7,20262105,d4bb35d8c8d97ca48779f0c3f7b8e1de71af0344d215e7f3a3faa719d09a2723,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 4,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f3a5b196c9be48ce6d678e3688b5d0c8571eb00dc596cd931b7bd07399e0d3b0,d6e08d84929217994a7c6e1d6fa2a1cc6c513ffcf411c2c7b5b04be95d076269
audit_02,a1,,6,llama3.2:3b,a80c4f17acd5,0.7,20262106,a299fca18ca862968b20e18e4e28d0fa22885c33e3d62392b462946a1c793f4b,True,True,True,False,attempted,4500,1787,2713,1679,889,2568,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f3a5b196c9be48ce6d678e3688b5d0c8571eb00dc596cd931b7bd07399e0d3b0,10a8886af3faba4ff31db349fd7343c4dad6b9ae441e1b64b8dbe65a3b66b4ac
audit_02,a1,,7,llama3.2:3b,a80c4f17acd5,0.7,20262107,a299fca18ca862968b20e18e4e28d0fa22885c33e3d62392b462946a1c793f4b,True,True,True,False,attempted,4500,1787,2713,1679,889,2568,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f3a5b196c9be48ce6d678e3688b5d0c8571eb00dc596cd931b7bd07399e0d3b0,d770dc98afa2b091debf81ddfce4f0b969503c97938e83b1237c7b8835e55a76
audit_02,a1,,8,llama3.2:3b,a80c4f17acd5,0.7,20262108,37ca97f6d723cb09058699543e532eb7fe82c642771e88b5a9253a1db8500459,True,True,True,False,attempted,4500,1787,2713,2224,0,2224,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f3a5b196c9be48ce6d678e3688b5d0c8571eb00dc596cd931b7bd07399e0d3b0,15b4b957d3f095ff9da0a1b483fb95f6bf4b7f4febdb04204c5a04949f1ccdd8
audit_02,a1,,9,llama3.2:3b,a80c4f17acd5,0.7,20262109,46c81c949324270442f6ab18f33347e75199be726942ec40e2ead01a3fecf48c,True,True,True,False,attempted,4500,1787,2713,2416,445,2861,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,f3a5b196c9be48ce6d678e3688b5d0c8571eb00dc596cd931b7bd07399e0d3b0,c63d5e2516a99bfd78a87952661c508e47441510e4dd2996b16e1634685021a4
audit_02,a2a,design_a,0,llama3.2:3b,a80c4f17acd5,0.7,20262200,8b734bdaac55dba3d529e97ce15d2318b2a896060cdb64043cd6e64513c71547,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,d55b792ca9be0caa181f146096e9c53b19e2e78dda870f540935a9b239efeb11
audit_02,a2a,design_a,1,llama3.2:3b,a80c4f17acd5,0.7,20262201,4de6053c6fe79149d9f919b957090cd5967f4863766fdaad58573ccabfdc44c0,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,1aa926bb5e33cd2b3898c7578bd8359b6101a68932065fd351c681c8348835f6
audit_02,a2a,design_a,2,llama3.2:3b,a80c4f17acd5,0.7,20262202,f153d18c8f67eb154a12fc45def4882ca253a13f0a7fadfebe41cdcb015b7de7,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,5906576c1a572263c2d541833586d6d3ace0ce5ad059bd3a939952592e98f765
audit_02,a2a,design_a,3,llama3.2:3b,a80c4f17acd5,0.7,20262203,bc97f239e12d19f32fb1a0ae2100dfd6ae746812528e8b6b0a7999013a80aa1e,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,4ece0591064a289c45e5c589a1162397cec16a443bd735aebb987cbc7a61e9f7
audit_02,a2a,design_a,4,llama3.2:3b,a80c4f17acd5,0.7,20262204,c5b9ae328eb483965074d4331d3e68c12839f74fe2ee9e8e3542cbb90fd1fed9,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,7b11b93d8242edeb64fac4f2ce00ec44575d13b191d009c41b3b2d01b825a195
audit_02,a2a,design_a,5,llama3.2:3b,a80c4f17acd5,0.7,20262205,e1a4f5a6f9948b3a1fd68aefc9948c5c069b11edf5b52949ea09aefb0f4a676f,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,6fd4e8d23ef66e782087da05742baf62112e51164841f77ad5f0341836206154
audit_02,a2a,design_a,6,llama3.2:3b,a80c4f17acd5,0.7,20262206,18edaa39b865ffc4a64b7279eb4062e12100f5c71d41df3f78d3161d709cc857,True,True,True,False,attempted,4500,1787,2713,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,25b1bf36486a7338a3ad09872f1e561d9d545a6afdc41527d9921b75da0ee8b9
audit_02,a2a,design_a,7,llama3.2:3b,a80c4f17acd5,0.7,20262207,18f8290ea52c84b85118748625ef4f279214588ff0f609f7700f30e8ee6fcabb,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,afe815fd404b4b96fceefe47051b31dad45ee00dafa7c98c0483ebc7845dbe6f
audit_02,a2a,design_a,8,llama3.2:3b,a80c4f17acd5,0.7,20262208,4d093e2595bf7ab2d9991ba0f17efa36509ebcb9dc9d5e0e752da96c5401149f,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,5eb37424139ff518ec65ce39ec2bc7b7f7e7f69c419633f46abbf898d46fdd45
audit_02,a2a,design_a,9,llama3.2:3b,a80c4f17acd5,0.7,20262209,c8c132e0181f4d2f58cbf5adc0b131720b5b2728b51833a59c0891b622ef3ed1,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: expected '(' to start a task construct at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,91b9d05d74564814e36ae762c59cecd111045ae06cb85f196ecf7d13e012dc1e,a013e4e5a79f284340935f2cc1478ebbb25312aeb6baf99b3496824211c465a7
audit_02,a2b,design_b,0,llama3.2:3b,a80c4f17acd5,0.7,20262300,da5164958e860cc0a1a3ce22eaf56f838492cfc49ca0c24b00a997c68c8d31c6,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 75: '():',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,29e708d0b9f5f19ef636a0cea5b600a622f5cb90dcb635ae6f25942974481baf
audit_02,a2b,design_b,1,llama3.2:3b,a80c4f17acd5,0.7,20262301,97534b5cca215d399b09a346dea84b382703fe27489a2dd05dfefeaffbed574b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 10, got '['",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,dc3765573da2a79c570be2fac9a6d8ce18c3f28ec35418646526550b08491964
audit_02,a2b,design_b,2,llama3.2:3b,a80c4f17acd5,0.7,20262302,97534b5cca215d399b09a346dea84b382703fe27489a2dd05dfefeaffbed574b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 10, got '['",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,dc3765573da2a79c570be2fac9a6d8ce18c3f28ec35418646526550b08491964
audit_02,a2b,design_b,3,llama3.2:3b,a80c4f17acd5,0.7,20262303,97534b5cca215d399b09a346dea84b382703fe27489a2dd05dfefeaffbed574b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 10, got '['",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,dc3765573da2a79c570be2fac9a6d8ce18c3f28ec35418646526550b08491964
audit_02,a2b,design_b,4,llama3.2:3b,a80c4f17acd5,0.7,20262304,dbabd4371406202f78485dcbb9ee5b943e9169ef597203ee6a0d4aae9d56655d,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 25: '(Exception):',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,e6a29c0b1e4f4b17216127b9b68f2407962390bc70f950acc8334fbeea8ef363
audit_02,a2b,design_b,5,llama3.2:3b,a80c4f17acd5,0.7,20262305,97534b5cca215d399b09a346dea84b382703fe27489a2dd05dfefeaffbed574b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 10, got '['",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,dc3765573da2a79c570be2fac9a6d8ce18c3f28ec35418646526550b08491964
audit_02,a2b,design_b,6,llama3.2:3b,a80c4f17acd5,0.7,20262306,c1776e1bbdb1ac4c0e543a178db119c80a23c265928fba32ee0f67904548b179,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 84: '():',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,e3004cf0c03e31da15999c881e8b36e783b55f1edd1648d3ff9751012e60caba
audit_02,a2b,design_b,7,llama3.2:3b,a80c4f17acd5,0.7,20262307,03d493847180dd8fd30f9179de9f5f61c09f1cbb0596e605a2e0b8beaf3bcece,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,DSLSyntaxError: unexpected text at character 84: '(source: str) ->',False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,78f5254e445cddd072254083bdfbc3c60ee5f8f32184ca4b00794d7e626ba40e
audit_02,a2b,design_b,8,llama3.2:3b,a80c4f17acd5,0.7,20262308,b2b74fa92cd5acd8e72c16b09e561645ef2401f20f802d2c04cf64645d994403,True,True,True,False,attempted,4500,1787,2713,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,446381d1a85650fe1a6dabd950739442b3516a9e575747ce951a4f90bfd88bd5
audit_02,a2b,design_b,9,llama3.2:3b,a80c4f17acd5,0.7,20262309,97534b5cca215d399b09a346dea84b382703fe27489a2dd05dfefeaffbed574b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLSyntaxError: expected end of source at character 10, got '['",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,d7793bb6303eebdb2d2f887541d3fcf96273cef206c62e92085f5763d49daf78,dc3765573da2a79c570be2fac9a6d8ce18c3f28ec35418646526550b08491964
audit_02,a2c,design_c,0,llama3.2:3b,a80c4f17acd5,0.7,20262400,361e55ef9d470f7d34a9a62d66ea053fa3dd5296ef24de33d8e6909f6e081467,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 5",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,09850dd6e88fa85411ced5952d675619f9934148a7a3b032f8be763a7d6fb4b1
audit_02,a2c,design_c,1,llama3.2:3b,a80c4f17acd5,0.7,20262401,20872d47885e2db035aa132cb7f4c23fbdc44d16674b88e1a4819a3c32a9f508,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 3, column 22",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,2b429ca358cb56d1efc692c6088c63786e740beaada88729d60a9b70104b9855
audit_02,a2c,design_c,2,llama3.2:3b,a80c4f17acd5,0.7,20262402,63d3a6eb6d988c63f5fd306d7bbb0d908dc79f7e7a786ca4b58d2a6b35489cab,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '#' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,d24d85996b2116e64c47e26bb3a800a07195602190803c3cb60ff2f0716774f0
audit_02,a2c,design_c,3,llama3.2:3b,a80c4f17acd5,0.7,20262403,25ce60d9e60d311467b758db47cb3dad92437e0149cc99a93281db8d2ef195ea,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 1, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,5bf66ed9bcdc922d260ad82859681b50623b3f23c149852aecb444e35bf48013
audit_02,a2c,design_c,4,llama3.2:3b,a80c4f17acd5,0.7,20262404,8d291ae95bab64e0e84bd2f08b81ea1154dcabed5c2363d9cc2fd41a7560552e,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '#' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,f899c8ee7d7530d7d6556c420dd4c9a81a4cdb413523872bc338fa34abf26edf
audit_02,a2c,design_c,5,llama3.2:3b,a80c4f17acd5,0.7,20262405,c5193c358bc1f489166cc1444cf1271bdcdb16ca5374e5210492c4ea40eea199,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 17",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,117e007d067ef33444fb8e5c861768bee66809cdc4f393efe74880f0901aca35
audit_02,a2c,design_c,6,llama3.2:3b,a80c4f17acd5,0.7,20262406,35ef518eda9e41c1bcb93c6864a83e7d35292f961bc2d7dadfff85c0ff198f49,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '{' at line 1, column 1",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,6acf1c7c86992d5df8946c23fcd8aa13e7f50c9748b4161d1e6f90ca75a77ed0
audit_02,a2c,design_c,7,llama3.2:3b,a80c4f17acd5,0.7,20262407,eeceea92141c05b121b4a4a41971adca44c291dbdfc21d432d44d91b6e19d27b,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 33",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,29245e04f3c886bfc29b276d3cd2cdcb4c47908b1a101805ad77d28afae2617f
audit_02,a2c,design_c,8,llama3.2:3b,a80c4f17acd5,0.7,20262408,5bab863083f8720163447fbbe43e3dd9916c62f5eeaf7fa7637b1f5aa5805b17,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character ':' at line 1, column 11",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,ebc857dd308c1890ceb70dfa1fddb060dd555a7aff65d4e70922fce93f7b43d4
audit_02,a2c,design_c,9,llama3.2:3b,a80c4f17acd5,0.7,20262409,004c746ee291781185b107c05b71f6fbffca859d595e35d7d3c227dacdde631d,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"DSLParseError: unexpected character '=' at line 3, column 6",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,7b4459e550d232067b941b9f85ee7cfb1769414f1f6d7c83c48b7bf9af540ff8,b02d55c14537426bce1f7813e2fa1e2cae43f663b88e349ab6ff81d29a8ad503
audit_02,a3,,0,llama3.2:3b,a80c4f17acd5,0.7,20262500,af3c5b5fa0004f6e2e70f486c188f676977045b7208c6fcf22726407f9b56363,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,NameError: name 'propositions' is not defined,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,7885d995c0e9e5fd04c5ab1beffc00389b56695b74a8941fec81c8de288932dc
audit_02,a3,,1,llama3.2:3b,a80c4f17acd5,0.7,20262501,3150ccd321dc036e665f040acd64266110e472d746f12418eb78181ec91eeb81,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"SyntaxError: invalid syntax (<unknown>, line 3)",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,156f75ff6fe5807efafedff9c7774fd99429de8e3045c9352d065defdb0872e0
audit_02,a3,,2,llama3.2:3b,a80c4f17acd5,0.7,20262502,d7c95a0746d2d56641db613fe3d3fd01a5e98920eea1b2b10ac64711d6751dba,True,True,True,False,attempted,4500,1787,2713,0,1787,1787,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,9c6abcb3d483fc65b9a4e3e80c88989d165b172a0d4feca12881f0165ca361c9
audit_02,a3,,3,llama3.2:3b,a80c4f17acd5,0.7,20262503,1ecdd0fe4519b3a7c5c61d5ebaf9ccf6b76598d8518dcb61e12f8fdac17822f5,True,True,True,False,attempted,4500,1787,2713,0,0,0,True,none,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,eac9c51b93ab75dd4db99e74daa9ed9c85e0fef40a353e920419514c7fee1a76
audit_02,a3,,4,llama3.2:3b,a80c4f17acd5,0.7,20262504,53edc8a00b0cc881b3f362cbf481102887fe6b3314539b3c7c94245eefb655e5,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,"SyntaxError: invalid syntax (<unknown>, line 3)",False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,81efee22dfe3e5e6e20989d756da1b7ad736b02e4a91f670ca5e383bc80baedf
audit_02,a3,,5,llama3.2:3b,a80c4f17acd5,0.7,20262505,a20ce3caeb293d1519bc4bcd0f156cf62ce939bfe5765df381c806774b590582,True,True,True,False,attempted,4500,1787,2713,2713,0,2713,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,6b4521e441273cc8707b3c4fce53221bcd4627e668d87281107e282dbaf1c2f6
audit_02,a3,,6,llama3.2:3b,a80c4f17acd5,0.7,20262506,2b1b81fa02e18202bd1fae5e7332902ca756d6385e9e5e3f9eece35124ad8e46,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,NameError: name 'propositions' is not defined,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,f165e9db6126efe9bf52473cb0bf91cceea10af8de1e0678ca8b952f2beaee38
audit_02,a3,,7,llama3.2:3b,a80c4f17acd5,0.7,20262507,0cadf252cfa5416d0904a9679f943fb5bf61af1f139263080d44196e72ba7888,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,ValueError: Cannot enter X,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,072b62ddfd1995cecaf75cc8b2aa5dc4922e904cc3c5e9b8e7bea4471ffe4dc8
audit_02,a3,,8,llama3.2:3b,a80c4f17acd5,0.7,20262508,8b5b7499abbd3bc0c0b22f7565d39a5b8a16c32cca31160ed374a1e58df9523e,True,True,True,False,attempted,4500,1787,2713,0,578,578,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,568a4a616122c2ba2c078c3ac4d77432e564faf39ba62be806cd406066935e95
audit_02,a3,,9,llama3.2:3b,a80c4f17acd5,0.7,20262509,728d377bf0049c286a7a89df0073b8489e42df2e46ee73573fcb88edd69e5fb2,True,False,False,False,attempted,0,0,0,0,0,0,False,runtime error,ValueError: Invalid trace,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,21aa98e2f92541521bce55f00094e59efed0b8c1cbdb7dd46034b8bd64294d14,87f0e6c7164b3150162ab1c7a6d73fa7f8f9ef26c00e7ba3354035a035618d34
audit_03,a1,,0,llama3.2:3b,a80c4f17acd5,0.7,20263100,c8b47059905b34b537711c4b6699e2fa28b72c7a46901cba0e8394a04ff57dfe,True,True,True,False,attempted,4500,2145,2355,964,1337,2301,False,other semantic error,,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2433cbbb8d000d01bd910de70045393a3ce27184802b9e57e3864dc15143f5f5,c27f85abae3c16ffa0e9c3f832c78556f17503ea4d242cf9aff000b258504ad3
audit_03,a1,,1,llama3.2:3b,a80c4f17acd5,0.7,20263101,f1cd794d626712244c00b4720847ae9be15564500ea498f12c5468fd81da4526,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: missing closing parenthesis,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2433cbbb8d000d01bd910de70045393a3ce27184802b9e57e3864dc15143f5f5,16275d5c7f9ce63b0ef731e4a0c32d94dda07b9ae7b3c82e238b0a500656ad9e
audit_03,a1,,2,llama3.2:3b,a80c4f17acd5,0.7,20263102,0656069b44431ba0d17b4578d4d0f4b3cb59fdcb9a256c69e30fa7eb7a9c4e3d,False,False,False,False,attempted,0,0,0,0,0,0,False,syntax failure,FormulaSyntaxError: unexpected character at offset 0,False,,de9dde5047bc260205e352e0e57d5de9ee53d16141b8bee7b2874204604194b3,2433cbbb8d000d01bd910de70045393a3ce27184802b9e57e3864dc15143f5f5,0162e63ca9ae40070cb872131c46e46b15f5f191abf20d46d285e7236430efc5
